0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.006387963834372099 0.005760000000000003
0.9500000000000001 1.1820109919000312 1.3367999999999998
1.05 2.896267742682661 5.320319999999998
1.1500000000000001 1.9597899384620072 8.553279999999999
1.25 1.0336477632326229 10.567680000000003
1.35 0.6036239794791659 11.939679999999996
1.4500000000000002 0.4766471058166424 13.18943999999999
1.55 0.5428115417446865 14.81568000000001
1.6500000000000001 0.7529963316143942 17.372
1.75 1.0693894391547394 21.455679999999994
1.85 1.2556003198175731 26.813920000000017
1.9500000000000002 1.3382675372003499 33.158879999999996
2.0500000000000003 1.2456028526473777 39.68560000000001
2.15 1.0949975823450513 45.996479999999984
2.25 0.8862032367049534 51.59008
2.35 0.7817932005584455 56.97295999999999
2.45 0.7834242158043222 62.83584000000001
2.5500000000000003 0.9163216396109545 69.82464000000003
2.6500000000000004 1.093583721617736 77.77008000000002
2.75 1.2024275993345475 86.01167999999998
2.85 1.1850400261489866 93.58751999999996
2.95 1.0489852673719597 99.75744000000006
3.0500000000000003 0.9577142171153389 104.85328000000001
3.1500000000000004 0.909858033721757 109.13872000000005
3.25 0.9426175318724143 112.95567999999996
3.35 0.9327994244462666 116.07008
3.45 0.9681227232364964 118.56623999999998
3.5500000000000003 1.0236691971756104 120.37616000000003
3.6500000000000004 0.0 0.0
3.75 0.0 0.0
3.85 0.0 0.0
3.95 0.0 0.0
4.05 0.0 0.0
4.15 0.0 0.0
4.25 0.0 0.0
4.3500000000000005 0.0 0.0
4.45 0.0 0.0
4.55 0.0 0.0
4.65 0.0 0.0
4.75 0.0 0.0
4.8500000000000005 0.0 0.0
4.95 0.0 0.0
5.050000000000001 0.0 0.0
5.15 0.0 0.0
5.25 0.0 0.0
5.3500000000000005 0.0 0.0
5.45 0.0 0.0
5.550000000000001 0.0 0.0
5.65 0.0 0.0
5.75 0.0 0.0
5.8500000000000005 0.0 0.0
5.95 0.0 0.0
6.050000000000001 0.0 0.0
6.15 0.0 0.0
6.25 0.0 0.0
6.3500000000000005 0.0 0.0
6.45 0.0 0.0
6.550000000000001 0.0 0.0
6.65 0.0 0.0
6.75 0.0 0.0
6.8500000000000005 0.0 0.0
6.95 0.0 0.0
7.050000000000001 0.0 0.0
7.15 0.0 0.0
7.25 0.0 0.0
7.3500000000000005 0.0 0.0
7.45 0.0 0.0
7.550000000000001 0.0 0.0
7.65 0.0 0.0
7.75 0.0 0.0
7.8500000000000005 0.0 0.0
7.95 0.0 0.0
8.05 0.0 0.0
